person_id,session,target_id,target_x,target_y,gaze_x,gaze_y
5,2,7,0.2,0.8,0.20369878025441626,0.7914429997091356
5,2,7,0.2,0.8,0.20730587129264277,0.7885962474079522
5,2,8,0.5,0.8,0.48860265994896274,0.8228070727785495
5,2,8,0.5,0.8,0.4876900931316376,0.8180857842637411
5,2,8,0.5,0.8,0.49265383117154454,0.810946335068389
5,2,8,0.5,0.8,0.49176451816473354,0.8186350156988857
5,2,8,0.5,0.8,0.5016134143794112,0.8075296048633857
5,2,9,0.8,0.8,0.8076063904693992,0.793477630581325
5,2,9,0.8,0.8,0.7828420968307196,0.8057472561924968
5,2,9,0.8,0.8,0.7883121952482486,0.8081651872634033
5,2,9,0.8,0.8,0.811461660881744,0.8048663491236356
5,2,9,0.8,0.8,0.7902853993667415,0.8012083239376233
6,1,1,0.2,0.2,0.2074496598046539,0.18935827470745234
6,1,1,0.2,0.2,0.21162003595328577,0.20239254775757862
6,1,1,0.2,0.2,0.21873960019918018,0.1993194694109244
6,1,1,0.2,0.2,0.21744407961317122,0.21147496090235776
6,1,1,0.2,0.2,0.21944997103638048,0.19044900049453273
6,1,2,0.5,0.2,0.4936862142044459,0.20826251761877
6,1,2,0.5,0.2,0.5104233827931339,0.19019016510035347
6,1,2,0.5,0.2,0.5060052503209262,0.21170541442490748
6,1,2,0.5,0.2,0.4902994894296822,0.19862621862305488
6,1,2,0.5,0.2,0.5236536070954527,0.2164669206749345
6,1,3,0.8,0.2,0.7877111500266701,0.2056993944951388
6,1,3,0.8,0.2,0.8165191827658601,0.19914208051550572
6,1,3,0.8,0.2,0.7956159351820342,0.2226793880344754
6,1,3,0.8,0.2,0.816306508320316,0.20914286344230593
6,1,3,0.8,0.2,0.8137124181737531,0.20039878607460196
6,1,4,0.2,0.5,0.20367339678218732,0.5224324894280817
6,1,4,0.2,0.5,0.19887234187396782,0.49746223985009697
6,1,4,0.2,0.5,0.20182881412657433,0.49689194787388596
6,1,4,0.2,0.5,0.1968699345379059,0.49401972960989915
6,1,4,0.2,0.5,0.20327643182341237,0.47476791393804824
6,1,5,0.5,0.5,0.4977410733385298,0.49136317745972796
6,1,5,0.5,0.5,0.4822816518819388,0.4667685975527992
6,1,5,0.5,0.5,0.5165324884454315,0.5149546428012811
6,1,5,0.5,0.5,0.5062434238361436,0.5061147620785963
6,1,5,0.5,0.5,0.4976919240253389,0.5060345163119533
6,1,6,0.8,0.5,0.8074840235835873,0.506649268536591
6,1,6,0.8,0.5,0.8083307000301001,0.5067160424924838
6,1,6,0.8,0.5,0.7923845253847172,0.49957373696243135
6,1,6,0.8,0.5,0.7841599042937442,0.5115993493694219
6,1,6,0.8,0.5,0.812494530589389,0.5245950063987102
6,1,7,0.2,0.8,0.22613899092749126,0.7952669375978363
6,1,7,0.2,0.8,0.21262351430549964,0.773805433776716
6,1,7,0.2,0.8,0.1939206860242758,0.831011709762464
6,1,7,0.2,0.8,0.21414149448919273,0.7911946332615695
6,1,7,0.2,0.8,0.21103139915518623,0.810412748419076
6,1,8,0.5,0.8,0.5021071472660238,0.8011745966360589
6,1,8,0.5,0.8,0.5124603978523763,0.814072197865043
6,1,8,0.5,0.8,0.5007722876217557,0.7895603486198968
6,1,8,0.5,0.8,0.513319395128573,0.7966239429241759
6,1,8,0.5,0.8,0.5093702619721332,0.8021118067730442
6,1,9,0.8,0.8,0.8025290342563416,0.8128648957829087
6,1,9,0.8,0.8,0.7862049629878982,0.7921619063564661
6,1,9,0.8,0.8,0.8029970760626667,0.7857737020563577
6,1,9,0.8,0.8,0.7914188049418935,0.7882461618865079
6,1,9,0.8,0.8,0.8262864793619017,0.7871488914591037
6,2,1,0.2,0.2,0.21974447841797504,0.20748918363845595
6,2,1,0.2,0.2,0.23123599743405354,0.18822281311754507
6,2,1,0.2,0.2,0.20848319951350036,0.20429268928847152
6,2,1,0.2,0.2,0.19966274215042074,0.2365223609322477
6,2,1,0.2,0.2,0.22030490068105285,0.2028424503944775
6,2,2,0.5,0.2,0.49532168194776804,0.21540784047205044
6,2,2,0.5,0.2,0.5099712813013071,0.2253689190353469
6,2,2,0.5,0.2,0.5111815375481692,0.2065980479889175
6,2,2,0.5,0.2,0.5073321522991155,0.21093484799706066
6,2,2,0.5,0.2,0.5175857979909162,0.19003943925220212
6,2,3,0.8,0.2,0.7779178270629714,0.194128356498602
6,2,3,0.8,0.2,0.7920343798304327,0.19351337157288892
6,2,3,0.8,0.2,0.8092737492302946,0.21279837302811128
6,2,3,0.8,0.2,0.8362553044780913,0.20238141186853867
6,2,3,0.8,0.2,0.8064826325354496,0.19600689647666256
6,2,4,0.2,0.5,0.18411590796662713,0.5266638697648518
6,2,4,0.2,0.5,0.18859847658075407,0.5049205819739053
6,2,4,0.2,0.5,0.1916907499479278,0.508588501698099
6,2,4,0.2,0.5,0.20175151712033174,0.4821438202151866
6,2,4,0.2,0.5,0.19076009739327218,0.5295491018013251
6,2,5,0.5,0.5,0.4972091936385048,0.5398604457112558
6,2,5,0.5,0.5,0.515362378916027,0.513110228550627
6,2,5,0.5,0.5,0.5213733463251259,0.4955218925656719
6,2,5,0.5,0.5,0.5200615954452735,0.5113020460812436
6,2,5,0.5,0.5,0.5082566910623826,0.5041205927794724
6,2,6,0.8,0.5,0.8059622349085653,0.5252453511198186
6,2,6,0.8,0.5,0.8304947852179652,0.5035548131014299
6,2,6,0.8,0.5,0.7900431687390903,0.515588805998154
6,2,6,0.8,0.5,0.7993136843641221,0.5071074126359861
6,2,6,0.8,0.5,0.8106825625805563,0.5012713392977729
6,2,7,0.2,0.8,0.21525986578733966,0.8053949467506702
6,2,7,0.2,0.8,0.20198672895446304,0.778857321089812
6,2,7,0.2,0.8,0.18884664256049472,0.8166478980486814
6,2,7,0.2,0.8,0.20508930948632748,0.7884915419515395
6,2,7,0.2,0.8,0.19060479370818278,0.8060411950199203
6,2,8,0.5,0.8,0.5111630702215487,0.808921964287913
6,2,8,0.5,0.8,0.48149323993661003,0.8014640254292964
6,2,8,0.5,0.8,0.5105437854195461,0.7936521151377167
6,2,8,0.5,0.8,0.5014797418071892,0.8219457879368766
6,2,8,0.5,0.8,0.5149688813275205,0.7763685735003972
6,2,9,0.8,0.8,0.8104196442960029,0.8227657305322915
6,2,9,0.8,0.8,0.8158226048405498,0.8089664339100597
6,2,9,0.8,0.8,0.7943546106339017,0.7941107454730212
6,2,9,0.8,0.8,0.8050837509198755,0.8273739231931694
6,2,9,0.8,0.8,0.8044061113809079,0.8056553736803752
7,1,1,0.2,0.2,0.2199128493169431,0.2098432341004513
7,1,1,0.2,0.2,0.21841876660726697,0.2126520230806875
7,1,1,0.2,0.2,0.21454401813657642,0.18806445877837413
7,1,1,0.2,0.2,0.2199139536023984,0.19906865606908242
7,1,1,0.2,0.2,0.206245080871672,0.21866395316790427
7,1,2,0.5,0.2,0.48897074487560677,0.20837645627084414
7,1,2,0.5,0.2,0.5060424835588954,0.20995902009923928
7,1,2,0.5,0.2,0.5067417472039953,0.19985698349543507
7,1,2,0.5,0.2,0.5169628231752224,0.2056581686777113
7,1,2,0.5,0.2,0.5065678139547333,0.21461173766691585
7,1,3,0.8,0.2,0.8350086673722136,0.19368422454958284
7,1,3,0.8,0.2,0.828957899308429,0.23495464189264384
7,1,3,0.8,0.2,0.803382940840194,0.21565515117623868
7,1,3,0.8,0.2,0.8080341986939733,0.19564633816678947
7,1,3,0.8,0.2,0.8198189139643228,0.21571974850938444
7,1,4,0.2,0.5,0.23656752494043026,0.5063152852910721
7,1,4,0.2,0.5,0.21112343365620956,0.529231740090956
7,1,4,0.2,0.5,0.23186538641607737,0.5280199207801689
7,1,4,0.2,0.5,0.208216252219259,0.5302487262997951
7,1,4,0.2,0.5,0.21143869050132943,0.5120862114969131
7,1,5,0.5,0.5,0.5071738554674031,0.5056837181412213
7,1,5,0.5,0.5,0.5028653175185644,0.5134656358740136
7,1,5,0.5,0.5,0.5327112716671305,0.4990042279428397
7,1,5,0.5,0.5,0.5139364359430676,0.4919650270331885
7,1,5,0.5,0.5,0.5211458828634733,0.5175689273692858
7,1,6,0.8,0.5,0.8054916641797025,0.4932745989188454
7,1,6,0.8,0.5,0.791100231608011,0.516110468385482
7,1,6,0.8,0.5,0.8312032982938246,0.49036463301195177
7,1,6,0.8,0.5,0.8203418785416848,0.4990395346778653
7,1,6,0.8,0.5,0.8275146153820435,0.5140306921479696
7,1,7,0.2,0.8,0.21165398290203669,0.8230107757287356
7,1,7,0.2,0.8,0.21719025052994068,0.8134157712302356
7,1,7,0.2,0.8,0.201941897094624,0.820776651557269
7,1,7,0.2,0.8,0.2112087255809346,0.8195360757978051
7,1,7,0.2,0.8,0.22082455121735767,0.8020961461840634
7,1,8,0.5,0.8,0.5160190016994914,0.831719235586469
7,1,8,0.5,0.8,0.4993256346352994,0.8181983784860899
7,1,8,0.5,0.8,0.516620766454138,0.8245252327879169
7,1,8,0.5,0.8,0.5053798437177148,0.8056095115499708
7,1,8,0.5,0.8,0.5268991013751528,0.7936065454790691
7,1,9,0.8,0.8,0.8048978323589092,0.8050322757619892
7,1,9,0.8,0.8,0.7956709988037172,0.8062252263828994
7,1,9,0.8,0.8,0.8054432953635379,0.8271150569638172
7,1,9,0.8,0.8,0.8186276502668235,0.8035010231788136
7,1,9,0.8,0.8,0.7997480024607609,0.8417202094046381
7,2,1,0.2,0.2,0.2069955841503975,0.2219191332817368
7,2,1,0.2,0.2,0.2204813182127678,0.21215498337051084
7,2,1,0.2,0.2,0.2319478215664908,0.22330565736522962
7,2,1,0.2,0.2,0.23767390276365666,0.1955673653989115
7,2,1,0.2,0.2,0.21278155374849328,0.2100416387888253
7,2,2,0.5,0.2,0.5240830183313102,0.21372118598073106
7,2,2,0.5,0.2,0.5341322237137748,0.20884804450221503
7,2,2,0.5,0.2,0.49904829978286463,0.2241433929085013
7,2,2,0.5,0.2,0.5092454404189639,0.20474219479084718
7,2,2,0.5,0.2,0.5167927042519056,0.189975666151614
7,2,3,0.8,0.2,0.812135168999495,0.2119131829081974
7,2,3,0.8,0.2,0.818954978900226,0.2086289283383101
7,2,3,0.8,0.2,0.809662713789123,0.22404095955461134
7,2,3,0.8,0.2,0.8222110940819889,0.20658443299229554
7,2,3,0.8,0.2,0.8232696430806864,0.20156547824032273
7,2,4,0.2,0.5,0.21902053958572,0.501369463714142
7,2,4,0.2,0.5,0.1994775652216091,0.5138886948585006
7,2,4,0.2,0.5,0.23415028052721942,0.4994201390587422
7,2,4,0.2,0.5,0.22926393083031255,0.5160322235128622
7,2,4,0.2,0.5,0.22925341132710353,0.5135457896854337
7,2,5,0.5,0.5,0.5095415619173521,0.5306799154414644
7,2,5,0.5,0.5,0.5079465816008817,0.5378424106440662
7,2,5,0.5,0.5,0.5102412645974727,0.5154506368657131
7,2,5,0.5,0.5,0.5201259964493875,0.5206278248205576
7,2,5,0.5,0.5,0.5361318896752802,0.5012860998405897
7,2,6,0.8,0.5,0.8080682078072952,0.5145773066684384
7,2,6,0.8,0.5,0.8275841368212128,0.5160582603379129
7,2,6,0.8,0.5,0.8091380699343993,0.5075726379536749
7,2,6,0.8,0.5,0.8129329733239153,0.5180742513466351
7,2,6,0.8,0.5,0.8345022956992708,0.5268939596428833
7,2,7,0.2,0.8,0.21570937204451981,0.8144424123044818
7,2,7,0.2,0.8,0.20251061157063577,0.8127365211114054
7,2,7,0.2,0.8,0.2160138750910641,0.8329497565274614
7,2,7,0.2,0.8,0.21820725828129467,0.8291516910911005
7,2,7,0.2,0.8,0.20254401438948974,0.7904099268746306
7,2,8,0.5,0.8,0.5284668312620416,0.8282285756511882
7,2,8,0.5,0.8,0.5122033424254405,0.794243811872035
7,2,8,0.5,0.8,0.5189890401028364,0.8030252477847106
7,2,8,0.5,0.8,0.5224101353007546,0.8162058998114596
7,2,8,0.5,0.8,0.5095506623975653,0.8131677460937867
7,2,9,0.8,0.8,0.82251336429116,0.8123774331007437
7,2,9,0.8,0.8,0.8329408169077166,0.8393438295613517
7,2,9,0.8,0.8,0.8124300796573802,0.8286995293635705
7,2,9,0.8,0.8,0.8105427987717141,0.8042403053449929
7,2,9,0.8,0.8,0.833406036030317,0.8188624690719377
8,1,1,0.2,0.2,0.2228490378037938,0.19959559347881606
8,1,1,0.2,0.2,0.2273901132618609,0.2089766206939066
8,1,1,0.2,0.2,0.20541776342517373,0.23294404130464208
8,1,1,0.2,0.2,0.2175904852311615,0.19978460059832606
8,1,1,0.2,0.2,0.22169233448798617,0.19146844887108475
8,1,2,0.5,0.2,0.5155216412554224,0.20333591248189625
8,1,2,0.5,0.2,0.5104607939738174,0.22010760649931457
8,1,2,0.5,0.2,0.5158518661241513,0.19781078480186853
8,1,2,0.5,0.2,0.5099578703537505,0.2202158551573655
8,1,2,0.5,0.2,0.5076317445986662,0.19818950165077764
8,1,3,0.8,0.2,0.7867654537824614,0.1990974297630639
8,1,3,0.8,0.2,0.7988168339197501,0.19856314515203352
8,1,3,0.8,0.2,0.808060318318255,0.20479350358495665
8,1,3,0.8,0.2,0.8015244236730868,0.2096932791722573
8,1,3,0.8,0.2,0.8096450397840451,0.19687854199112817
8,1,4,0.2,0.5,0.20640912265925418,0.4956071521253579
8,1,4,0.2,0.5,0.2168085507315064,0.4932478276505096
8,1,4,0.2,0.5,0.21091008791971463,0.5038271689595959
8,1,4,0.2,0.5,0.224424532497656,0.5178454399339288
8,1,4,0.2,0.5,0.21933701492380683,0.49188816731502133
8,1,5,0.5,0.5,0.5097067127088191,0.4849070936071882
8,1,5,0.5,0.5,0.5218305649769157,0.4911225858410676
8,1,5,0.5,0.5,0.52294319910559,0.48684944278182246
8,1,5,0.5,0.5,0.5016851344730217,0.4994954206377184
8,1,5,0.5,0.5,0.50375380903308,0.49173103052649375
8,1,6,0.8,0.5,0.8418052189208913,0.507274581847508
8,1,6,0.8,0.5,0.8069000071944619,0.490533490391289
8,1,6,0.8,0.5,0.8235220951980333,0.5115750515657227
8,1,6,0.8,0.5,0.82039789583302,0.48785769663479917
8,1,6,0.8,0.5,0.8254615578632633,0.5465078863349587
8,1,7,0.2,0.8,0.2074599029132092,0.8105382433980877
8,1,7,0.2,0.8,0.20510498962547916,0.7965007516466746
8,1,7,0.2,0.8,0.21003743085335233,0.7975716319351204
8,1,7,0.2,0.8,0.19757921853743612,0.7928793191241353
8,1,7,0.2,0.8,0.19470138572715015,0.7943873924681013
8,1,8,0.5,0.8,0.4905973877180974,0.7908041504564698
8,1,8,0.5,0.8,0.5152559097637515,0.8087128541698907
8,1,8,0.5,0.8,0.5317896508125968,0.7919130515315369
8,1,8,0.5,0.8,0.4989111830142497,0.8085809241731149
8,1,8,0.5,0.8,0.5074192017775869,0.7876355241648083
8,1,9,0.8,0.8,0.8214201754966415,0.7825800023712438
8,1,9,0.8,0.8,0.7893399914571567,0.8200363097620812
8,1,9,0.8,0.8,0.8056619999295482,0.7860740258110696
8,1,9,0.8,0.8,0.8262758668668247,0.7784988868739179
8,1,9,0.8,0.8,0.8082536706690632,0.8179143850057261
8,2,1,0.2,0.2,0.2309960067547825,0.204789066915847
8,2,1,0.2,0.2,0.21606953224128522,0.19242730213514775
8,2,1,0.2,0.2,0.23469684154176546,0.18925061777518956
8,2,1,0.2,0.2,0.22906898029813055,0.19806734851445199
8,2,1,0.2,0.2,0.22236059369298627,0.2026474632064053
8,2,2,0.5,0.2,0.4975352976574923,0.20883707263240434
8,2,2,0.5,0.2,0.5190284162070593,0.21221177017089796
8,2,2,0.5,0.2,0.5371085056252546,0.225542146841534
8,2,2,0.5,0.2,0.5195471755134049,0.19928918390584233
8,2,2,0.5,0.2,0.5238944218511119,0.20567681419798461
8,2,3,0.8,0.2,0.816562547673895,0.20737609949531935
8,2,3,0.8,0.2,0.8219878800002345,0.19467442915369038
8,2,3,0.8,0.2,0.8374116752261263,0.21479922740657892
8,2,3,0.8,0.2,0.8172165550961072,0.22419547617886867
8,2,3,0.8,0.2,0.8132404259937025,0.18537587602642908
8,2,4,0.2,0.5,0.2289500033400763,0.5232844714776808
8,2,4,0.2,0.5,0.20476525026403725,0.4897036733090642
8,2,4,0.2,0.5,0.19713808890937073,0.504579663745933
8,2,4,0.2,0.5,0.20156476371120802,0.49483379235776964
8,2,4,0.2,0.5,0.21019610337689745,0.4921661424101269
8,2,5,0.5,0.5,0.5160503850387697,0.5040924725843527
8,2,5,0.5,0.5,0.5321333562670059,0.47609094856234546
8,2,5,0.5,0.5,0.49615338300404593,0.5041100725240811
8,2,5,0.5,0.5,0.5157800422190775,0.5145575935819344
8,2,5,0.5,0.5,0.5085873766937644,0.4974969721162212
8,2,6,0.8,0.5,0.8144743700995132,0.4873767345600259
8,2,6,0.8,0.5,0.8135823601963567,0.5057991794326002
8,2,6,0.8,0.5,0.8171221266706145,0.4994558817592981
8,2,6,0.8,0.5,0.8091375201215076,0.5039907345961392
8,2,6,0.8,0.5,0.8183096024120731,0.5258383386708178
8,2,7,0.2,0.8,0.22308250496549178,0.7905775960395228
8,2,7,0.2,0.8,0.20351332355451435,0.8067850947692007
8,2,7,0.2,0.8,0.23422884080681092,0.8014480384332636
8,2,7,0.2,0.8,0.21484816572402377,0.7879018298800302
8,2,7,0.2,0.8,0.21142741923179678,0.8026441240593567
8,2,8,0.5,0.8,0.512598845070853,0.815070053329654
8,2,8,0.5,0.8,0.5244375232411712,0.7877460851786563
8,2,8,0.5,0.8,0.5170362145823123,0.8066557987573437
8,2,8,0.5,0.8,0.523494242903926,0.7944509319536321
8,2,8,0.5,0.8,0.5299250037199622,0.7905275918419379
8,2,9,0.8,0.8,0.8330423438797947,0.8042684928987444
8,2,9,0.8,0.8,0.8207535681609457,0.7834634613062754
8,2,9,0.8,0.8,0.7921878194085922,0.8173353862044321
8,2,9,0.8,0.8,0.8388353281558778,0.7976109860809274
8,2,9,0.8,0.8,0.813077157822009,0.7959366622279507
